"region","year","indicator","disaggregation","disagg.value","component","rec","unit","year_range","value.unweighted","value","value.sum","total.pop","n","regional","N"
"Central Asia","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,152828.141,"1",0,"5"
"Central Asia","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,287441.86,"0",0,"5"
"Eastern Africa","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,675075.28,"9",0,"16"
"Eastern Africa","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,998176.06,"7",0,"16"
"Eastern Africa","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,1673251.34,"0",0,"16"
"Eastern Asia","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,8085030.023,"4",0,"5"
"Eastern Asia","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,1647738.811,"1",0,"5"
"Eastern Asia","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,3244256.278,"0",0,"5"
"Eastern Europe","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,189490.248,"6",0,"6"
"Eastern Europe","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,189490.248,"0",0,"6"
"Eastern Europe","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,378980.496,"0",0,"6"
"Melanesia","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,11148.226,"1",0,"4"
"Melanesia","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,29795.714,"3",0,"4"
"Melanesia","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,40943.94,"0",0,"4"
"Middle Africa","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,399242.634,"4",0,"9"
"Middle Africa","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,274910.178,"5",0,"9"
"Middle Africa","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,674152.812,"0",0,"9"
"Northern Africa","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,327076.289,"3",0,"6"
"Northern Africa","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,621792.735,"3",0,"6"
"Northern Africa","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,948869.024,"0",0,"6"
"Northern America","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,1633833.74,"1",0,"1"
"Northern America","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,326766.748,"0",0,"1"
"Northern America","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,653533.496,"0",0,"1"
"Polynesia","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,613.406,"2",0,"2"
"Polynesia","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,613.406,"0",0,"2"
"Polynesia","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,1226.812,"0",0,"2"
"South America","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,1807229.208,"3",0,"12"
"South America","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,760457.772,"9",0,"12"
"South America","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,855895.66,"0",0,"12"
"South-eastern Asia","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,2735284.355,"3",0,"11"
"South-eastern Asia","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,1166492.643,"7",0,"11"
"South-eastern Asia","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,1343315.61,"1",0,"11"
"Southern Africa","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,197921.454,"5",0,"5"
"Southern Africa","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,65973.818,"0",0,"5"
"Southern Africa","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,263895.272,"0",0,"5"
"Southern Asia","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,3761513.942,"7",0,"9"
"Southern Asia","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,7586766.525,"1",0,"9"
"Southern Asia","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,3783352.501,"1",0,"9"
"Southern Europe","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,38762.791,"1",0,"5"
"Southern Europe","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,32894.065,"4",0,"5"
"Southern Europe","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,71656.856,"0",0,"5"
"Western Africa","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,1056448.898,"11",0,"15"
"Western Africa","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,469244.218,"4",0,"15"
"Western Africa","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,1525693.116,"0",0,"15"
"Western Asia","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,411166.588,"10",0,"13"
"Western Asia","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,584245.476,"3",0,"13"
"Western Asia","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,995412.064,"0",0,"13"
"Western Europe","2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,411467.285,"1",0,"1"
"Western Europe","2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,82293.457,"0",0,"1"
"Western Europe","2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,164586.914,"0",0,"1"
"Middle Africa","1999","190_percent","all",,"R",,,"",51.324703,"67.3813525216057",359.272921,92795.795,"7",0,
"Middle Africa","2005","190_percent","all",,"R",,,"",45.029784125,"65.5276440758413",360.238273,111196.731,"8",0,
"Middle Africa","2010","190_percent","all",,"R",,,"",40.75156775,"59.5051649266364",326.012542,130400.295,"8",0,
"Middle Africa","2015","190_percent","all",,"R",,,"",37.475224625,"51.2975771819649",299.801797,152567.335,"8",0,
"Southern Europe","1999","190_percent","all",,"R",,,"",1.17458165916667,"0.827705787992772",14.09497991,145054.197,"12",0,
"Southern Europe","2005","190_percent","all",,"R",,,"",0.537439016666667,"0.662713833693086",6.4492682,150251.522,"12",0,
"Southern Europe","2010","190_percent","all",,"R",,,"",1.20424451166667,"0.965439806380714",14.45093414,153793.543,"12",0,
"Southern Europe","2015","190_percent","all",,"R",,,"",0.99245675,"1.34362642926008",11.909481,152294.648,"12",0,
"Western Asia","1999","190_percent","all",,"R",,,"",4.78105151666667,"3.33269360458408",57.3726182,152584.424,"12",0,
"Western Asia","2005","190_percent","all",,"R",,,"",2.89709335833333,"3.23643489233786",34.7651203,170703.543,"12",0,
"Western Asia","2010","190_percent","all",,"R",,,"",2.43266006666667,"2.32442909189753",29.1919208,187981.583,"12",0,
"Western Asia","2015","190_percent","all",,"R",,,"",5.974484225,"7.92903041786034",71.6938107,205423.47,"12",0,
"Australia and New Zealand","1999","190_percent","all",,"R",,,"",0.7482018,"0.7482018",0.7482018,18864.112,"1",0,
"Australia and New Zealand","2005","190_percent","all",,"R",,,"",0.7980994,"0.7980994",0.7980994,20238.903,"1",0,
"Australia and New Zealand","2010","190_percent","all",,"R",,,"",0.4980354,"0.4980354",0.4980354,22120.064,"1",0,
"Australia and New Zealand","2015","190_percent","all",,"R",,,"",0.4980354,"0.4980354",0.4980354,23799.556,"1",0,
"Western Europe","1999","190_percent","all",,"R",,,"",0.139630507142857,"0.137183648066526",0.97741355,182509.241,"7",0,
"Western Europe","2005","190_percent","all",,"R",,,"",0.0669163142857143,"0.0236454547641672",0.4684142,185940.978,"7",0,
"Western Europe","2010","190_percent","all",,"R",,,"",0.101715485714286,"0.0347121694998661",0.7120084,188292.99,"7",0,
"Western Europe","2015","190_percent","all",,"R",,,"",0.1355916,"0.0344112422046846",0.9491412,191956.596,"7",0,
"Eastern Africa","1999","190_percent","all",,"R",,,"",46.5479826733333,"59.1886590488601",698.2197401,234377.734,"15",0,
"Eastern Africa","2005","190_percent","all",,"R",,,"",45.81165638,"52.9668220365869",687.1748457,277142.201,"15",0,
"Eastern Africa","2010","190_percent","all",,"R",,,"",43.5995487625,"48.5558164791146",697.5927802,329504.198,"16",0,
"Eastern Africa","2015","190_percent","all",,"R",,,"",41.5408884375,"43.4891647512626",664.654215,379599.538,"16",0,
"Western Africa","1999","190_percent","all",,"R",,,"",53.598774375,"59.7870396303933",857.58039,229432.322,"16",0,
"Western Africa","2005","190_percent","all",,"R",,,"",47.333828125,"50.0267511544298",757.34125,268603.374,"16",0,
"Western Africa","2010","190_percent","all",,"R",,,"",42.8655259375,"47.7847155271031",685.848415,307776.987,"16",0,
"Western Africa","2015","190_percent","all",,"R",,,"",35.48656275,"41.4687129388369",567.785004,352609.828,"16",0,
"Southern Asia","1999","190_percent","all",,"R",,,"",25.735274875,"37.556087048401",205.882199,1406844.273,"8",0,
"Southern Asia","2005","190_percent","all",,"R",,,"",18.5254155625,"32.2342506734709",148.2033245,1558021.573,"8",0,
"Southern Asia","2010","190_percent","all",,"R",,,"",10.8331524875,"23.5171330391647",86.6652199,1676571.128,"8",0,
"Southern Asia","2015","190_percent","all",,"R",,,"",5.9647779,"11.8763069060939",47.7182232,1789571.977,"8",0,
"Eastern Europe","1999","190_percent","all",,"R",,,"",7.056033915,"4.40597078149612",70.56033915,305292.681,"10",0,
"Eastern Europe","2005","190_percent","all",,"R",,,"",1.815845182,"0.701727539907014",18.15845182,297510.641,"10",0,
"Eastern Europe","2010","190_percent","all",,"R",,,"",0.307115613,"0.0967518152752393",3.07115613,294540.681,"10",0,
"Eastern Europe","2015","190_percent","all",,"R",,,"",0.83696537,"0.477650738906574",8.3696537,293243.708,"10",0,
"Central America","1999","190_percent","all",,"R",,,"",14.475112,"11.6565902348313",115.800896,135878.796,"8",0,
"Central America","2005","190_percent","all",,"R",,,"",12.06645375,"8.13232202588017",96.53163,148211.558,"8",0,
"Central America","2010","190_percent","all",,"R",,,"",7.738291125,"5.39814684499271",61.906329,160556.595,"8",0,
"Central America","2015","190_percent","all",,"R",,,"",6.186440875,"4.28805068566266",49.491527,172635.109,"8",0,
"South America","1999","190_percent","all",,"R",,,"",14.6892994727273,"14.5073923057782",161.5822942,307555.401,"11",0,
"South America","2005","190_percent","all",,"R",,,"",11.5768316727273,"10.2266923594935",127.3451484,333976.27,"11",0,
"South America","2010","190_percent","all",,"R",,,"",7.06203300909091,"5.73505375412821",77.6823631,353819.282,"11",0,
"South America","2015","190_percent","all",,"R",,,"",5.34296869090909,"3.95580861132099",58.7726556,372746.757,"11",0,
"Southern Africa","1999","190_percent","all",,"R",,,"",41.726708,"34.9917302073316",208.63354,51512.835,"5",0,
"Southern Africa","2005","190_percent","all",,"R",,,"",37.20181,"26.8666708544474",186.00905,55764.05,"5",0,
"Southern Africa","2010","190_percent","all",,"R",,,"",31.049256,"18.6350380468466",155.24628,59016.093,"5",0,
"Southern Africa","2015","190_percent","all",,"R",,,"",27.77796,"20.1084455187284",138.8898,63419.639,"5",0,
"Northern America","1999","190_percent","all",,"R",,,"",0.5613481,"0.711353311687025",1.1226962,309316.161,"2",0,
"Northern America","2005","190_percent","all",,"R",,,"",0.6215776,"0.92378465707309",1.2431552,327417.481,"2",0,
"Northern America","2010","190_percent","all",,"R",,,"",0.6229899,"0.922562241655484",1.2459798,342810.059,"2",0,
"Northern America","2015","190_percent","all",,"R",,,"",0.8309158,"1.09679523912433",1.6618316,355878.871,"2",0,
"Eastern Asia","1999","190_percent","all",,"R",,,"",15.645868625,"35.7017441058098",62.5834745,1452142.599,"4",0,
"Eastern Asia","2005","190_percent","all",,"R",,,"",5.878888825,"16.5411118327054",23.5155553,1501194.2,"4",0,
"Eastern Asia","2010","190_percent","all",,"R",,,"",3.165596575,"9.90541692060062",12.6623863,1540572.48,"4",0,
"Eastern Asia","2015","190_percent","all",,"R",,,"",0.349413525,"0.67037202229421",1.3976541,1578574.05,"4",0,
"Northern Europe","1999","190_percent","all",,"R",,,"",0.4021203,"0.425293532685675",4.021203,94006.158,"10",0,
"Northern Europe","2005","190_percent","all",,"R",,,"",0.64490632,"0.538809767471481",6.4490632,96098.209,"10",0,
"Northern Europe","2010","190_percent","all",,"R",,,"",0.54536231,"0.315434367322435",5.4536231,100025.524,"10",0,
"Northern Europe","2015","190_percent","all",,"R",,,"",0.33658324,"0.269009104338923",3.3658324,102801.402,"10",0,
"Caribbean","1999","190_percent","all",,"R",,,"",20.29482422,"26.7276402009472",101.4741211,20888.339,"5",0,
"Caribbean","2005","190_percent","all",,"R",,,"",19.2222616,"25.3997817873006",96.111308,22706.291,"5",0,
"Caribbean","2010","190_percent","all",,"R",,,"",16.59934042,"21.7633250103719",82.9967021,24215.492,"5",0,
"Caribbean","2015","190_percent","all",,"R",,,"",11.25399122,"11.1034073049438",56.2699561,25648.687,"5",0,
"Northern Africa","1999","190_percent","all",,"R",,,"",11.2088414,"9.32725811611057",56.044207,164117.859,"5",0,
"Northern Africa","2005","190_percent","all",,"R",,,"",7.5298456,"7.14727568363963",37.649228,181602.052,"5",0,
"Northern Africa","2010","190_percent","all",,"R",,,"",4.47049282,"4.44455820748241",22.3524641,197660.776,"5",0,
"Northern Africa","2015","190_percent","all",,"R",,,"",2.24251638,"2.19404634017096",11.2125819,218374.486,"5",0,
"Melanesia","1999","190_percent","all",,"R",,,"",25.60475125,"46.3083418079003",102.419005,6819.856,"4",0,
"Melanesia","2005","190_percent","all",,"R",,,"",28.18702775,"44.49612584914",112.748111,7815.781,"4",0,
"Melanesia","2010","190_percent","all",,"R",,,"",21.909676,"33.0570090405283",87.638704,8732.274,"4",0,
"Melanesia","2015","190_percent","all",,"R",,,"",16.715829025,"25.2234961575068",66.8633161,9664.059,"4",0,
"Micronesia","1999","190_percent","all",,"R",,,"",11.3215135,"11.1488787334864",22.643027,190.782,"2",0,
"Micronesia","2005","190_percent","all",,"R",,,"",10.119324,"10.0037641715385",20.238648,198.521,"2",0,
"Micronesia","2010","190_percent","all",,"R",,,"",13.608605,"13.6037348763744",27.21721,206.268,"2",0,
"Micronesia","2015","190_percent","all",,"R",,,"",13.60696,"13.5412837177642",27.21392,216.84,"2",0,
"South-eastern Asia","1999","190_percent","all",,"R",,,"",38.538461,"34.3004607770758",308.307688,500946.667,"8",0,
"South-eastern Asia","2005","190_percent","all",,"R",,,"",23.5076154,"19.6607373564771",188.0609232,543643.797,"8",0,
"South-eastern Asia","2010","190_percent","all",,"R",,,"",13.6208682375,"11.0444901450426",108.9669459,577556.117,"8",0,
"South-eastern Asia","2015","190_percent","all",,"R",,,"",8.6766010475,"5.51555129661971",69.41280838,613139.407,"8",0,
"Central Asia","1999","190_percent","all",,"R",,,"",36.38963,"37.0314685757988",181.94815,55097.49,"5",0,
"Central Asia","2005","190_percent","all",,"R",,,"",23.9042318,"31.2998614494664",119.521159,58737.838,"5",0,
"Central Asia","2010","190_percent","all",,"R",,,"",10.16664774,"15.2262650998434",50.8332387,63156.447,"5",0,
"Central Asia","2015","190_percent","all",,"R",,,"",4.83031665,"7.35973577577143",24.15158325,68705.005,"5",0,
"Polynesia","1999","190_percent","all",,"R",,,"",3.476779,"4.01234547665939",10.430337,280.691,"3",0,
"Polynesia","2005","190_percent","all",,"R",,,"",2.17072633333333,"1.43674947038973",6.512179,290.997,"3",0,
"Polynesia","2010","190_percent","all",,"R",,,"",1.79358986666667,"1.15936979389045",5.3807696,300.873,"3",0,
"Polynesia","2015","190_percent","all",,"R",,,"",1.45982053333333,"1.07314933913616",4.3794616,311.124,"3",0,
"Middle Africa","1999","320_percent","all",,"R",,,"",69.9110714285714,"81.9313428376937",489.3775,92795.795,"7",0,
"Middle Africa","2005","320_percent","all",,"R",,,"",67.094795,"80.4491587518665",536.75836,111196.731,"8",0,
"Middle Africa","2010","320_percent","all",,"R",,,"",63.73661375,"76.9601097709653",509.89291,130400.295,"8",0,
"Middle Africa","2015","320_percent","all",,"R",,,"",58.99995,"71.2702144461818",471.9996,152567.335,"8",0,
"Southern Europe","1999","320_percent","all",,"R",,,"",4.74744035833333,"2.10717504094048",56.9692843,145054.197,"12",0,
"Southern Europe","2005","320_percent","all",,"R",,,"",2.40198076666667,"1.39091316959454",28.8237692,150251.522,"12",0,
"Southern Europe","2010","320_percent","all",,"R",,,"",2.75149419166667,"1.62640150158378",33.0179303,153793.543,"12",0,
"Southern Europe","2015","320_percent","all",,"R",,,"",2.34498394166667,"2.08692643800964",28.1398073,152294.648,"12",0,
"Western Asia","1999","320_percent","all",,"R",,,"",17.4943459833333,"15.8866948297537",209.9321518,152584.424,"12",0,
"Western Asia","2005","320_percent","all",,"R",,,"",13.099112275,"15.4209077761169",157.1893473,170703.543,"12",0,
"Western Asia","2010","320_percent","all",,"R",,,"",10.7333265,"11.6996735403693",128.799918,187981.583,"12",0,
"Western Asia","2015","320_percent","all",,"R",,,"",15.658186675,"19.6100819248929",187.8982401,205423.47,"12",0,
"Australia and New Zealand","1999","320_percent","all",,"R",,,"",0.9922871,"0.9922871",0.9922871,18864.112,"1",0,
"Australia and New Zealand","2005","320_percent","all",,"R",,,"",0.8978255,"0.8978255",0.8978255,20238.903,"1",0,
"Australia and New Zealand","2010","320_percent","all",,"R",,,"",0.4980354,"0.4980354",0.4980354,22120.064,"1",0,
"Australia and New Zealand","2015","320_percent","all",,"R",,,"",0.4980354,"0.4980354",0.4980354,23799.556,"1",0,
"Western Europe","1999","320_percent","all",,"R",,,"",0.339431114285714,"0.281020313433002",2.3760178,182509.241,"7",0,
"Western Europe","2005","320_percent","all",,"R",,,"",0.152156014285714,"0.102669159329071",1.0650921,185940.978,"7",0,
"Western Europe","2010","320_percent","all",,"R",,,"",0.205223142857143,"0.234337573031531",1.436562,188292.99,"7",0,
"Western Europe","2015","320_percent","all",,"R",,,"",0.2752714,"0.149847930359229",1.9268998,191956.596,"7",0,
"Eastern Africa","1999","320_percent","all",,"R",,,"",64.6132333333333,"81.0857605584481",969.1985,234377.734,"15",0,
"Eastern Africa","2005","320_percent","all",,"R",,,"",65.0058195333333,"79.2370364139733",975.087293,277142.201,"15",0,
"Eastern Africa","2010","320_percent","all",,"R",,,"",63.71423825,"76.0406615330081",1019.427812,329504.198,"16",0,
"Eastern Africa","2015","320_percent","all",,"R",,,"",61.6838369375,"70.8833521583195",986.941391,379599.538,"16",0,
"Western Africa","1999","320_percent","all",,"R",,,"",75.9701025,"80.5132956274249",1215.52164,229432.322,"16",0,
"Western Africa","2005","320_percent","all",,"R",,,"",71.52590875,"75.4804613953867",1144.41454,268603.374,"16",0,
"Western Africa","2010","320_percent","all",,"R",,,"",68.264884375,"73.2700486084265",1092.23815,307776.987,"16",0,
"Western Africa","2015","320_percent","all",,"R",,,"",62.59346625,"68.5318201273421",1001.49546,352609.828,"16",0,
"Southern Asia","1999","320_percent","all",,"R",,,"",56.14664875,"73.0714300068206",449.17319,1406844.273,"8",0,
"Southern Asia","2005","320_percent","all",,"R",,,"",47.39157125,"68.4135194922051",379.13257,1558021.573,"8",0,
"Southern Asia","2010","320_percent","all",,"R",,,"",36.67369025,"61.1967220403977",293.389522,1676571.128,"8",0,
"Southern Asia","2015","320_percent","all",,"R",,,"",27.79893375,"46.5532625077707",222.39147,1789571.977,"8",0,
"Eastern Europe","1999","320_percent","all",,"R",,,"",19.4410078,"16.9325602906754",194.410078,305292.681,"10",0,
"Eastern Europe","2005","320_percent","all",,"R",,,"",6.74177847,"3.86093772960059",67.4177847,297510.641,"10",0,
"Eastern Europe","2010","320_percent","all",,"R",,,"",1.84188446,"0.93832151751174",18.4188446,294540.681,"10",0,
"Eastern Europe","2015","320_percent","all",,"R",,,"",2.13962806,"1.29881454923338",21.3962806,293243.708,"10",0,
"Central America","1999","320_percent","all",,"R",,,"",28.31357,"25.9149144250928",226.50856,135878.796,"8",0,
"Central America","2005","320_percent","all",,"R",,,"",25.29718525,"20.7123867364697",202.377482,148211.558,"8",0,
"Central America","2010","320_percent","all",,"R",,,"",18.88398725,"15.8698894868142",151.071898,160556.595,"8",0,
"Central America","2015","320_percent","all",,"R",,,"",15.906414625,"14.1963699986176",127.251317,172635.109,"8",0,
"South America","1999","320_percent","all",,"R",,,"",27.8074261818182,"28.458767115898",305.881688,307555.401,"11",0,
"South America","2005","320_percent","all",,"R",,,"",22.6833658181818,"21.7004003575246",249.517024,333976.27,"11",0,
"South America","2010","320_percent","all",,"R",,,"",14.6221001818182,"12.8088407437288",160.843102,353819.282,"11",0,
"South America","2015","320_percent","all",,"R",,,"",11.0098683272727,"9.11668789368055",121.1085516,372746.757,"11",0,
"Southern Africa","1999","320_percent","all",,"R",,,"",61.819304,"54.183586740331",309.09652,51512.835,"5",0,
"Southern Africa","2005","320_percent","all",,"R",,,"",58.821748,"49.4967902510112",294.10874,55764.05,"5",0,
"Southern Africa","2010","320_percent","all",,"R",,,"",51.58686,"38.1536599680935",257.9343,59016.093,"5",0,
"Southern Africa","2015","320_percent","all",,"R",,,"",46.355148,"38.7423108243662",231.77574,63419.639,"5",0,
"Northern America","1999","320_percent","all",,"R",,,"",0.7489463,"0.949492871155611",1.4978926,309316.161,"2",0,
"Northern America","2005","320_percent","all",,"R",,,"",0.74579905,"1.14772758424989",1.4915981,327417.481,"2",0,
"Northern America","2010","320_percent","all",,"R",,,"",0.748767,"1.14904345526507",1.497534,342810.059,"2",0,
"Northern America","2015","320_percent","all",,"R",,,"",0.9567418,"1.32302618464068",1.9134836,355878.871,"2",0,
"Eastern Asia","1999","320_percent","all",,"R",,,"",30.804864,"60.3811605885422",123.219456,1452142.599,"4",0,
"Eastern Asia","2005","320_percent","all",,"R",,,"",16.622558625,"38.3697788837164",66.4902345,1501194.2,"4",0,
"Eastern Asia","2010","320_percent","all",,"R",,,"",9.887172475,"25.2669574541335",39.5486899,1540572.48,"4",0,
"Eastern Asia","2015","320_percent","all",,"R",,,"",2.776377625,"6.22551817925329",11.1055105,1578574.05,"4",0,
"Northern Europe","1999","320_percent","all",,"R",,,"",1.75357482,"0.948502772505455",17.5357482,94006.158,"10",0,
"Northern Europe","2005","320_percent","all",,"R",,,"",1.38767248,"0.903811794139306",13.8767248,96098.209,"10",0,
"Northern Europe","2010","320_percent","all",,"R",,,"",1.08089067,"0.468765501363358",10.8089067,100025.524,"10",0,
"Northern Europe","2015","320_percent","all",,"R",,,"",0.58621072,"0.343005900004384",5.8621072,102801.402,"10",0,
"Caribbean","1999","320_percent","all",,"R",,,"",32.8131018,"38.0555451880015",164.065509,20888.339,"5",0,
"Caribbean","2005","320_percent","all",,"R",,,"",32.8576188,"38.63406649689",164.288094,22706.291,"5",0,
"Caribbean","2010","320_percent","all",,"R",,,"",29.601563,"34.5852500954476",148.007815,24215.492,"5",0,
"Caribbean","2015","320_percent","all",,"R",,,"",24.5820988,"24.8207412631634",122.910494,25648.687,"5",0,
"Northern Africa","1999","320_percent","all",,"R",,,"",34.141974,"33.4687043229688",170.70987,164117.859,"5",0,
"Northern Africa","2005","320_percent","all",,"R",,,"",26.82587,"29.4397389383401",134.12935,181602.052,"5",0,
"Northern Africa","2010","320_percent","all",,"R",,,"",18.7281946,"22.015797620298",93.640973,197660.776,"5",0,
"Northern Africa","2015","320_percent","all",,"R",,,"",11.573267,"13.5138488166983",57.866335,218374.486,"5",0,
"Melanesia","1999","320_percent","all",,"R",,,"",47.33571,"65.2355183685183",189.34284,6819.856,"4",0,
"Melanesia","2005","320_percent","all",,"R",,,"",50.1832475,"66.7811358399193",200.73299,7815.781,"4",0,
"Melanesia","2010","320_percent","all",,"R",,,"",46.5624975,"59.1687043549962",186.24999,8732.274,"4",0,
"Melanesia","2015","320_percent","all",,"R",,,"",40.6094575,"49.8672273964428",162.43783,9664.059,"4",0,
"Micronesia","1999","320_percent","all",,"R",,,"",32.124445,"31.8637265818578",64.24889,190.782,"2",0,
"Micronesia","2005","320_percent","all",,"R",,,"",28.60973,"28.3557896864815",57.21946,198.521,"2",0,
"Micronesia","2010","320_percent","all",,"R",,,"",36.945855,"36.9276410559078",73.89171,206.268,"2",0,
"Micronesia","2015","320_percent","all",,"R",,,"",35.696745,"35.5876053797731",71.39349,216.84,"2",0,
"South-eastern Asia","1999","320_percent","all",,"R",,,"",61.563773875,"63.7724057444655",492.510191,500946.667,"8",0,
"South-eastern Asia","2005","320_percent","all",,"R",,,"",49.981079125,"49.8300393716808",399.848633,543643.797,"8",0,
"South-eastern Asia","2010","320_percent","all",,"R",,,"",37.40116175,"34.9096047756937",299.209294,577556.117,"8",0,
"South-eastern Asia","2015","320_percent","all",,"R",,,"",28.3925119375,"24.2604716432807",227.1400955,613139.407,"8",0,
"Central Asia","1999","320_percent","all",,"R",,,"",63.463578,"62.2137976212784",317.31789,55097.49,"5",0,
"Central Asia","2005","320_percent","all",,"R",,,"",52.39502,"58.1522653760133",261.9751,58737.838,"5",0,
"Central Asia","2010","320_percent","all",,"R",,,"",30.4453632,"38.6061102166036",152.226816,63156.447,"5",0,
"Central Asia","2015","320_percent","all",,"R",,,"",21.3745199,"26.8356576520008",106.8725995,68705.005,"5",0,
"Polynesia","1999","320_percent","all",,"R",,,"",17.164312,"19.4536371793039",51.492936,280.691,"3",0,
"Polynesia","2005","320_percent","all",,"R",,,"",13.2017796666667,"10.9018745220019",39.605339,290.997,"3",0,
"Polynesia","2010","320_percent","all",,"R",,,"",12.428296,"10.6128386396785",37.284888,300.873,"3",0,
"Polynesia","2015","320_percent","all",,"R",,,"",10.4598533333333,"9.41328213194739",31.37956,311.124,"3",0,
"Middle Africa","2008","gini_rank","all",,"R",,,"",133,"120.992532409549",266,26104.806,"2",0,
"Southern Europe","2012","gini_rank","all",,"R",,,"",19,"19",19,2920.039,"1",0,
"South America","2016","gini_rank","all",,"R",,,"",123.5,"127.236609449577",864.5,161716.952,"7",0,
"Western Asia","2016","gini_rank","all",,"R",,,"",66.875,"100.711197126355",267.5,91153.352,"4",0,
"Australia and New Zealand","2010","gini_rank","all",,"R",,,"",57,"57",57,22120.064,"1",0,
"Western Europe","2015","gini_rank","all",,"R",,,"",29.5714285714286,"30.3572760479666",207,191956.596,"7",0,
"Western Asia","2005","gini_rank","all",,"R",,,"",1,"1",1,8538.606,"1",0,
"Eastern Africa","2013","gini_rank","all",,"R",,,"",120.1,"110.531259864915",600.5,22396.29,"5",0,
"Western Africa","2015","gini_rank","all",,"R",,,"",107.75,"113.978302305244",431,43078.816,"4",0,
"Western Africa","2014","gini_rank","all",,"R",,,"",49.625,"54.8205027576159",198.5,45188.853,"4",0,
"Southern Asia","2016","gini_rank","all",,"R",,,"",66.5,"42.904531444704",133,183750.052,"2",0,
"Eastern Europe","2014","gini_rank","all",,"R",,,"",81,"81",81,7222.145,"1",0,
"Southern Europe","2015","gini_rank","all",,"R",,,"",45.125,"64.1572783693907",361,137812.53,"8",0,
"Eastern Europe","2016","gini_rank","all",,"R",,,"",5.66666666666667,"3.51814037240673",17,57978.275,"3",0,
"South America","2015","gini_rank","all",,"R",,,"",142,"146.206047703547",284,223724.789,"2",0,
"Southern Asia","2017","gini_rank","all",,"R",,,"",81,"81",81,807.61,"1",0,
"Southern Africa","2009","gini_rank","all",,"R",,,"",151,"151.758607106279",302,3160.557,"2",0,
"Northern America","2013","gini_rank","all",,"R",,,"",52.5,"52.5",52.5,35255.495,"1",0,
"Eastern Asia","2012","gini_rank","all",,"R",,,"",69,"108.055758372719",138,1425150.863,"2",0,
"Middle Africa","2014","gini_rank","all",,"R",,,"",133,"133",133,22239.904,"1",0,
"Middle Africa","2012","gini_rank","all",,"R",,,"",110,"110",110,68978.682,"1",0,
"Middle Africa","2011","gini_rank","all",,"R",,,"",131,"125.90904164366",262,16801.381,"2",0,
"Western Africa","2007","gini_rank","all",,"R",,,"",136,"136",136,486.438,"1",0,
